"","X.1","X","ID","Player","Season","Top.px...Location.","Left.px...location.","Date","Team","Opponent","Location","Quarter","Game_Clock","Outcome..1.if.made..0.otherwise.","Shot_Value","Shot_Distance.ft.","Team_Score","Opponent_Score"
"631926",631926,631926,"cassesa01","Sam Cassell",2006,"213",45,32106,"LAC","NOK","AWAY","3","11:43",0,3,25,49,63
"631935",631935,631935,"cassesa01","Sam Cassell",2006,"242",92,32306,"LAC","MEM","AWAY","2","5:31",1,3,24,29,37
"631951",631951,631951,"cassesa01","Sam Cassell",2006,"277",84,32506,"LAC","WAS","HOME","1","4:49",1,3,28,23,13
"631956",631956,631956,"cassesa01","Sam Cassell",2006,"264",92,32506,"LAC","WAS","HOME","3","8:30",1,3,26,76,52
"631982",631982,631982,"cassesa01","Sam Cassell",2006,"270",89,33106,"LAC","UTA","HOME","1","00:01.1",1,3,27,29,19
"631987",631987,631987,"cassesa01","Sam Cassell",2006,"290",112,33106,"LAC","UTA","HOME","4","10:53",0,3,27,84,69
"631994",631994,631994,"cassesa01","Sam Cassell",2006,"274",137,40206,"LAC","SAC","AWAY","3","8:58",1,3,25,54,56
"631995",631995,631995,"cassesa01","Sam Cassell",2006,"244",89,40206,"LAC","SAC","AWAY","3","7:20",0,3,25,59,60
"632000",632000,632000,"cassesa01","Sam Cassell",2006,"274",153,40206,"LAC","SAC","AWAY","3","00:02.1",0,3,24,78,83
"632003",632003,632003,"cassesa01","Sam Cassell",2006,"234",81,40206,"LAC","SAC","AWAY","4","4:57",0,3,24,89,100
"632004",632004,632004,"cassesa01","Sam Cassell",2006,"247",105,40206,"LAC","SAC","AWAY","4","3:54",0,3,24,91,100
"632011",632011,632011,"cassesa01","Sam Cassell",2006,"270",104,40406,"LAC","DEN","HOME","1","1:04",1,3,26,27,36
"632012",632012,632012,"cassesa01","Sam Cassell",2006,"283",137,40406,"LAC","DEN","HOME","1","00:04.9",0,3,25,29,38
"632014",632014,632014,"cassesa01","Sam Cassell",2006,"251",79,40406,"LAC","DEN","HOME","2","1:08",0,3,26,55,73
"632015",632015,632015,"cassesa01","Sam Cassell",2006,"279",89,40406,"LAC","DEN","HOME","3","00:01.8",0,3,27,88,93
"632018",632018,632018,"cassesa01","Sam Cassell",2006,"201",43,40406,"LAC","DEN","HOME","4","8:54",0,3,25,90,97
"632036",632036,632036,"cassesa01","Sam Cassell",2006,"308",150,40706,"LAC","SAC","HOME","4","3:49",0,3,27,86,85
"632039",632039,632039,"cassesa01","Sam Cassell",2006,"288",138,40706,"LAC","SAC","HOME","4","1:50",0,3,26,91,87
"632040",632040,632040,"cassesa01","Sam Cassell",2006,"265",64,40706,"LAC","SAC","HOME","4","00:11.9",0,3,28,93,96
"632043",632043,632043,"cassesa01","Sam Cassell",2006,"231",82,40906,"LAC","LAL","AWAY","1","7:51",0,3,24,7,9
"632045",632045,632045,"cassesa01","Sam Cassell",2006,"269",71,40906,"LAC","LAL","AWAY","1","3:59",1,3,28,16,11
"632049",632049,632049,"cassesa01","Sam Cassell",2006,"277",99,40906,"LAC","LAL","AWAY","2","1:40",1,3,27,39,46
"632050",632050,632050,"cassesa01","Sam Cassell",2006,"290",97,40906,"LAC","LAL","AWAY","2","00:56.9",0,3,28,41,48
"632052",632052,632052,"cassesa01","Sam Cassell",2006,"265",115,40906,"LAC","LAL","AWAY","3","8:30",0,3,25,51,59
"632057",632057,632057,"cassesa01","Sam Cassell",2006,"44",13,40906,"LAC","LAL","AWAY","3","2:10",0,3,23,67,70
"632065",632065,632065,"cassesa01","Sam Cassell",2006,"223",40,41206,"LAC","POR","HOME","1","2:26",1,3,26,16,17
"632066",632066,632066,"cassesa01","Sam Cassell",2006,"267",120,41206,"LAC","POR","HOME","2","3:40",1,3,25,42,43
"632071",632071,632071,"cassesa01","Sam Cassell",2006,"170",22,41206,"LAC","POR","HOME","3","7:55",0,3,25,58,59
"632078",632078,632078,"cassesa01","Sam Cassell",2006,"292",104,41206,"LAC","POR","HOME","4","3:11",0,3,28,88,83
"632089",632089,632089,"cassesa01","Sam Cassell",2006,"259",84,41406,"LAC","SEA","AWAY","3","10:45",0,3,26,59,66
"632092",632092,632092,"cassesa01","Sam Cassell",2006,"295",156,41406,"LAC","SEA","AWAY","3","4:52",0,3,26,73,74
"632093",632093,632093,"cassesa01","Sam Cassell",2006,"49",-3,41406,"LAC","SEA","AWAY","3","4:16",0,3,24,73,76
"632112",632112,632112,"cassesa01","Sam Cassell",2006,"252",79,42206,"LAC","DEN","HOME","1","4:02",0,3,26,20,19
"632115",632115,632115,"cassesa01","Sam Cassell",2006,"223",43,42206,"LAC","DEN","HOME","3","9:32",0,3,26,58,50
"632118",632118,632118,"cassesa01","Sam Cassell",2006,"205",38,42206,"LAC","DEN","HOME","4","3:02",0,3,25,87,79
"632128",632128,632128,"cassesa01","Sam Cassell",2006,"72",2,42406,"LAC","DEN","HOME","3","9:32",0,3,24,59,38
"632132",632132,632132,"cassesa01","Sam Cassell",2006,"262",71,42406,"LAC","DEN","HOME","3","2:28",0,3,27,72,54
"632134",632134,632134,"cassesa01","Sam Cassell",2006,"275",122,42706,"LAC","DEN","AWAY","1","10:22",1,3,25,5,0
"632136",632136,632136,"cassesa01","Sam Cassell",2006,"203",46,42706,"LAC","DEN","AWAY","1","6:18",0,3,25,7,9
"632144",632144,632144,"cassesa01","Sam Cassell",2006,"76",17,42706,"LAC","DEN","AWAY","4","6:10",0,3,22,78,82
"632145",632145,632145,"cassesa01","Sam Cassell",2006,"44",2,42706,"LAC","DEN","AWAY","4","2:49",0,3,24,85,89
"632162",632162,632162,"cassesa01","Sam Cassell",2006,"274",81,50106,"LAC","DEN","HOME","3","11:23",0,3,27,46,42
"632186",632186,632186,"cassesa01","Sam Cassell",2006,"233",56,50806,"LAC","PHO","AWAY","4","00:53.9",0,3,26,115,124
"632195",632195,632195,"cassesa01","Sam Cassell",2006,"234",77,51006,"LAC","PHO","AWAY","3","10:16",1,3,25,72,52
"632196",632196,632196,"cassesa01","Sam Cassell",2006,"223",58,51006,"LAC","PHO","AWAY","3","2:51",1,3,25,92,74
"632202",632202,632202,"cassesa01","Sam Cassell",2006,"246",86,51206,"LAC","PHO","HOME","3","10:10",0,3,25,51,51
"632204",632204,632204,"cassesa01","Sam Cassell",2006,"57",5,51206,"LAC","PHO","HOME","3","8:16",0,3,24,53,53
"632212",632212,632212,"cassesa01","Sam Cassell",2006,"237",53,51406,"LAC","PHO","HOME","1","6:46",1,3,26,17,16
"632228",632228,632228,"cassesa01","Sam Cassell",2006,"247",53,51406,"LAC","PHO","HOME","4","00:27.2",1,3,27,111,105
"632231",632231,632231,"cassesa01","Sam Cassell",2006,"244",68,51606,"LAC","PHO","AWAY","1","7:52",0,3,26,6,9
"632232",632232,632232,"cassesa01","Sam Cassell",2006,"167",28,51606,"LAC","PHO","AWAY","1","4:26",1,3,24,17,13
"632233",632233,632233,"cassesa01","Sam Cassell",2006,"251",87,51606,"LAC","PHO","AWAY","2","1:16",0,3,25,50,54
"632234",632234,632234,"cassesa01","Sam Cassell",2006,"275",150,51606,"LAC","PHO","AWAY","2","00:27.9",0,3,24,52,56
"632235",632235,632235,"cassesa01","Sam Cassell",2006,"210",45,51606,"LAC","PHO","AWAY","3","8:40",0,3,25,56,67
"632238",632238,632238,"cassesa01","Sam Cassell",2006,"124",10,51606,"LAC","PHO","AWAY","3","1:34",1,3,24,75,80
"632240",632240,632240,"cassesa01","Sam Cassell",2006,"180",28,51606,"LAC","PHO","AWAY","3","00:50.9",0,3,25,77,82
"632243",632243,632243,"cassesa01","Sam Cassell",2006,"233",53,51606,"LAC","PHO","AWAY","4","4:30",1,3,26,94,96
"632244",632244,632244,"cassesa01","Sam Cassell",2006,"218",40,51606,"LAC","PHO","AWAY","4","00:44.9",0,3,26,98,101
"632245",632245,632245,"cassesa01","Sam Cassell",2006,"78",15,51606,"LAC","PHO","AWAY","4","00:39.8",1,3,23,101,101
"632246",632246,632246,"cassesa01","Sam Cassell",2006,"219",31,51606,"LAC","PHO","AWAY","4","00:03.9",0,3,27,101,101
"632287",632287,632287,"cassesa01","Sam Cassell",2007,"279",155,110106,"LAC","PHO","AWAY","4","1:40",0,3,24,97,105
"632303",632303,632303,"cassesa01","Sam Cassell",2007,"199",43,110206,"LAC","DEN","HOME","3","11:41",0,3,25,49,48
"632309",632309,632309,"cassesa01","Sam Cassell",2007,"274",94,110206,"LAC","DEN","HOME","4","6:44",1,3,27,75,82
"632327",632327,632327,"cassesa01","Sam Cassell",2007,"254",84,110406,"LAC","PHO","HOME","4","1:39",0,3,26,107,101
"632335",632335,632335,"cassesa01","Sam Cassell",2007,"75",12,110606,"LAC","POR","HOME","4","3:44",0,3,23,88,79
"632341",632341,632341,"cassesa01","Sam Cassell",2007,"283",156,110806,"LAC","DAL","HOME","2","6:47",0,3,25,26,39
"632355",632355,632355,"cassesa01","Sam Cassell",2007,"60",3,111206,"LAC","NOK","HOME","2","9:42",1,3,24,28,22
"632373",632373,632373,"cassesa01","Sam Cassell",2007,"274",128,111406,"LAC","UTA","AWAY","2","3:05",0,3,25,44,42
"632381",632381,632381,"cassesa01","Sam Cassell",2007,"244",95,111406,"LAC","UTA","AWAY","3","2:23",0,3,24,70,70
"632393",632393,632393,"cassesa01","Sam Cassell",2007,"264",95,111806,"LAC","PHI","HOME","3","2:18",0,3,26,58,61
"632395",632395,632395,"cassesa01","Sam Cassell",2007,"274",114,111806,"LAC","PHI","HOME","1OT","1:01",0,3,26,97,95
"632433",632433,632433,"cassesa01","Sam Cassell",2007,"257",102,112506,"LAC","MIN","AWAY","2","2:07",0,3,25,53,47
"632461",632461,632461,"cassesa01","Sam Cassell",2007,"264",104,120206,"LAC","LAL","HOME","1","11:17",0,3,25,0,0
"632551",632551,632551,"cassesa01","Sam Cassell",2007,"42",7,10807,"LAC","NOK","AWAY","3","9:02",1,3,23,57,53
"632553",632553,632553,"cassesa01","Sam Cassell",2007,"269",143,10807,"LAC","NOK","AWAY","3","4:50",0,3,24,63,68
"632557",632557,632557,"cassesa01","Sam Cassell",2007,"259",112,10807,"LAC","NOK","AWAY","4","6:39",1,3,25,87,80
"632573",632573,632573,"cassesa01","Sam Cassell",2007,"274",138,11007,"LAC","MIN","AWAY","4","1:44",0,3,25,88,88
"632582",632582,632582,"cassesa01","Sam Cassell",2007,"65",7,11307,"LAC","CLE","HOME","4","11:16",0,3,23,69,79
"632583",632583,632583,"cassesa01","Sam Cassell",2007,"264",84,11307,"LAC","CLE","HOME","4","8:59",0,3,26,71,85
"632593",632593,632593,"cassesa01","Sam Cassell",2007,"288",151,11507,"LAC","GSW","AWAY","3","11:16",1,3,25,54,62
"632597",632597,632597,"cassesa01","Sam Cassell",2007,"234",59,11507,"LAC","GSW","AWAY","3","4:29",1,3,26,70,71
"632602",632602,632602,"cassesa01","Sam Cassell",2007,"256",66,11507,"LAC","GSW","AWAY","4","4:33",0,3,27,89,102
"632608",632608,632608,"cassesa01","Sam Cassell",2007,"285",125,11707,"LAC","GSW","HOME","2","5:27",0,3,26,46,45
"632611",632611,632611,"cassesa01","Sam Cassell",2007,"264",100,11707,"LAC","GSW","HOME","3","9:10",1,3,26,76,57
"632612",632612,632612,"cassesa01","Sam Cassell",2007,"228",72,11707,"LAC","GSW","HOME","3","3:49",1,3,24,88,71
"632614",632614,632614,"cassesa01","Sam Cassell",2007,"231",63,11707,"LAC","GSW","HOME","3","2:37",0,3,25,91,73
"632615",632615,632615,"cassesa01","Sam Cassell",2007,"262",97,11707,"LAC","GSW","HOME","4","9:17",0,3,26,98,89
"632619",632619,632619,"cassesa01","Sam Cassell",2007,"264",91,11707,"LAC","GSW","HOME","4","1:43",0,3,26,108,102
"632622",632622,632622,"cassesa01","Sam Cassell",2007,"233",53,12007,"LAC","MEM","HOME","1","7:35",0,3,26,9,7
"632635",632635,632635,"cassesa01","Sam Cassell",2007,"236",63,12007,"LAC","MEM","HOME","3","1:57",1,3,26,86,62
"632641",632641,632641,"cassesa01","Sam Cassell",2007,"280",91,12307,"LAC","MIL","HOME","3","10:58",0,3,27,69,58
"632648",632648,632648,"cassesa01","Sam Cassell",2007,"287",128,12507,"LAC","NJN","HOME","1","7:04",1,3,26,15,10
"632657",632657,632657,"cassesa01","Sam Cassell",2007,"60",3,12507,"LAC","NJN","HOME","4","5:42",0,3,24,92,89
"632662",632662,632662,"cassesa01","Sam Cassell",2007,"288",150,12707,"LAC","MIN","HOME","2","6:13",1,3,25,29,34
"632675",632675,632675,"cassesa01","Sam Cassell",2007,"223",53,12807,"LAC","SEA","AWAY","3","5:56",1,3,25,69,35
"632682",632682,632682,"cassesa01","Sam Cassell",2007,"267",92,13107,"LAC","CHI","HOME","1","4:31",1,3,26,17,16
"632685",632685,632685,"cassesa01","Sam Cassell",2007,"208",36,13107,"LAC","CHI","HOME","2","5:09",0,3,26,41,32
"632686",632686,632686,"cassesa01","Sam Cassell",2007,"118",7,13107,"LAC","CHI","HOME","2","4:57",0,3,24,41,32
"632688",632688,632688,"cassesa01","Sam Cassell",2007,"302",100,13107,"LAC","CHI","HOME","3","9:38",0,3,29,61,45
"632702",632702,632702,"cassesa01","Sam Cassell",2007,"242",81,20207,"LAC","BOS","AWAY","3","9:02",0,3,25,54,48
"632708",632708,632708,"cassesa01","Sam Cassell",2007,"193",40,20407,"LAC","TOR","AWAY","1","7:18",0,3,25,9,13
"632718",632718,632718,"cassesa01","Sam Cassell",2007,"237",81,20607,"LAC","NYK","AWAY","1","4:13",0,3,25,15,11
"632724",632724,632724,"cassesa01","Sam Cassell",2007,"254",100,20607,"LAC","NYK","AWAY","3","5:20",0,3,25,55,60
"632728",632728,632728,"cassesa01","Sam Cassell",2007,"196",46,20607,"LAC","NYK","AWAY","4","1:15",0,3,24,87,100
"632761",632761,632761,"cassesa01","Sam Cassell",2007,"41",5,21107,"LAC","IND","AWAY","2","8:47",0,3,24,26,24
"632768",632768,632768,"cassesa01","Sam Cassell",2007,"188",30,21107,"LAC","IND","AWAY","3","2:20",1,3,25,62,69
"632808",632808,632808,"cassesa01","Sam Cassell",2007,"302",137,22607,"LAC","CHA","HOME","3","9:11",0,3,27,57,52
"632818",632818,632818,"cassesa01","Sam Cassell",2007,"237",81,22807,"LAC","SEA","HOME","2","5:05",0,3,25,40,33
"632823",632823,632823,"cassesa01","Sam Cassell",2007,"270",120,22807,"LAC","SEA","HOME","3","7:41",1,3,25,61,59
"632843",632843,632843,"cassesa01","Sam Cassell",2007,"177",35,31607,"LAC","CHA","AWAY","3","1:28",0,3,24,74,64
"632851",632851,632851,"cassesa01","Sam Cassell",2007,"228",71,31807,"LAC","NJN","AWAY","3","00:04.9",0,3,25,70,70
"632855",632855,632855,"cassesa01","Sam Cassell",2007,"55",10,31807,"LAC","NJN","AWAY","4","1:20",0,3,23,89,94
"632860",632860,632860,"cassesa01","Sam Cassell",2007,"264",91,41207,"LAC","LAL","AWAY","2","9:49",0,3,26,29,30
"632866",632866,632866,"cassesa01","Sam Cassell",2007,"259",86,41207,"LAC","LAL","AWAY","4","6:48",0,3,26,99,102
"632901",632901,632901,"cassesa01","Sam Cassell",2008,"262",86,110207,"LAC","GSW","HOME","2","1:42",0,3,26,59,57
"632913",632913,632913,"cassesa01","Sam Cassell",2008,"265",86,110407,"LAC","SEA","HOME","3","9:39",1,3,26,57,59
"632916",632916,632916,"cassesa01","Sam Cassell",2008,"198",40,110407,"LAC","SEA","HOME","3","3:37",0,3,25,71,67
"632918",632918,632918,"cassesa01","Sam Cassell",2008,"249",74,110607,"LAC","CHI","AWAY","2","7:04",1,3,26,46,33
"632919",632919,632919,"cassesa01","Sam Cassell",2008,"254",77,110607,"LAC","CHI","AWAY","2","5:05",0,3,26,49,39
"632926",632926,632926,"cassesa01","Sam Cassell",2008,"224",72,110607,"LAC","CHI","AWAY","4","10:53",0,3,24,75,76
"632931",632931,632931,"cassesa01","Sam Cassell",2008,"297",158,110707,"LAC","IND","AWAY","1","3:45",0,3,26,22,15
"632937",632937,632937,"cassesa01","Sam Cassell",2008,"293",151,110707,"LAC","IND","AWAY","2","1:52",0,3,26,47,50
"632941",632941,632941,"cassesa01","Sam Cassell",2008,"203",26,110707,"LAC","IND","AWAY","3","3:01",1,3,26,78,67
"632955",632955,632955,"cassesa01","Sam Cassell",2008,"264",102,111107,"LAC","CLE","HOME","1","7:17",0,3,25,8,6
"632971",632971,632971,"cassesa01","Sam Cassell",2008,"280",137,111107,"LAC","CLE","HOME","4","00:49.3",1,3,25,95,101
"632977",632977,632977,"cassesa01","Sam Cassell",2008,"60",5,111407,"LAC","NYK","HOME","2","4:44",1,3,24,32,33
"632993",632993,632993,"cassesa01","Sam Cassell",2008,"216",49,111607,"LAC","GSW","AWAY","3","6:23",0,3,25,70,74
"632994",632994,632994,"cassesa01","Sam Cassell",2008,"265",79,111607,"LAC","GSW","AWAY","4","6:35",0,3,27,94,105
"633007",633007,633007,"cassesa01","Sam Cassell",2008,"236",43,112307,"LAC","PHO","AWAY","1","9:01",1,3,27,5,4
"633022",633022,633022,"cassesa01","Sam Cassell",2008,"203",38,112307,"LAC","PHO","AWAY","3","3:18",0,3,25,65,77
"633028",633028,633028,"cassesa01","Sam Cassell",2008,"221",54,112407,"LAC","NOH","HOME","3","11:14",1,3,25,51,57
"633032",633032,633032,"cassesa01","Sam Cassell",2008,"47",10,112407,"LAC","NOH","HOME","4","3:34",0,3,23,84,94
"633053",633053,633053,"cassesa01","Sam Cassell",2008,"228",45,122807,"LAC","PHO","AWAY","3","11:46",0,3,26,47,51
"633057",633057,633057,"cassesa01","Sam Cassell",2008,"219",56,122807,"LAC","PHO","AWAY","4","11:52",0,3,25,65,66
"633061",633061,633061,"cassesa01","Sam Cassell",2008,"252",74,122807,"LAC","PHO","AWAY","4","1:35",1,3,26,86,87
"633078",633078,633078,"cassesa01","Sam Cassell",2008,"277",125,10208,"LAC","NOH","HOME","1","7:57",0,3,25,6,6
"633082",633082,633082,"cassesa01","Sam Cassell",2008,"214",58,10208,"LAC","NOH","HOME","3","6:42",0,3,25,48,54
"633086",633086,633086,"cassesa01","Sam Cassell",2008,"283",156,10608,"LAC","SAS","HOME","1","3:27",0,3,25,16,15
"633125",633125,633125,"cassesa01","Sam Cassell",2008,"269",102,11508,"LAC","PHO","HOME","4","2:57",0,3,26,86,83
"633197",633197,633197,"cassesa01","Sam Cassell",2008,"292",146,12608,"LAC","MEM","AWAY","4","1:25",0,3,26,104,107
"633199",633199,633199,"cassesa01","Sam Cassell",2008,"269",114,12608,"LAC","MEM","AWAY","1OT","3:51",0,3,25,110,108
"633202",633202,633202,"cassesa01","Sam Cassell",2008,"287",110,12608,"LAC","MEM","AWAY","1OT","00:14.9",0,3,27,117,120
"633289",633289,633289,"cassesa01","Sam Cassell",2008,"80",8,21308,"LAC","WAS","HOME","3","9:14",1,3,23,40,50
"633291",633291,633291,"cassesa01","Sam Cassell",2008,"60",3,21308,"LAC","WAS","HOME","3","6:04",0,3,24,46,52
"633336",633336,633336,"cassesa01","Sam Cassell",2008,"254",102,31808,"BOS","HOU","AWAY","4","6:11",0,3,25,81,60
"633372",633372,633372,"cassesa01","Sam Cassell",2008,"244",56,40508,"BOS","CHA","AWAY","3","1:14",0,3,27,80,69
"633376",633376,633376,"cassesa01","Sam Cassell",2008,"259",104,40508,"BOS","CHA","AWAY","4","9:00",0,3,25,89,74
"633393",633393,633393,"cassesa01","Sam Cassell",2008,"93",8,41208,"BOS","ATL","AWAY","3","1:28",1,3,24,72,72
"633401",633401,633401,"cassesa01","Sam Cassell",2008,"249",51,41208,"BOS","ATL","AWAY","4","1:20",1,3,27,94,86
"633411",633411,633411,"cassesa01","Sam Cassell",2008,"234",69,41408,"BOS","NYK","AWAY","4","9:08",0,3,25,77,75
"633416",633416,633416,"cassesa01","Sam Cassell",2008,"242",68,41408,"BOS","NYK","AWAY","4","3:41",1,3,26,91,86
"633419",633419,633419,"cassesa01","Sam Cassell",2008,"283",150,41408,"BOS","NYK","AWAY","4","00:56.4",1,3,25,95,88
"633425",633425,633425,"cassesa01","Sam Cassell",2008,"58",7,41608,"BOS","NJN","HOME","3","8:03",1,3,23,60,54
"633429",633429,633429,"cassesa01","Sam Cassell",2008,"260",112,42008,"BOS","ATL","HOME","2","6:35",1,3,25,38,31
"633451",633451,633451,"cassesa01","Sam Cassell",2008,"50",12,43008,"BOS","ATL","HOME","2","10:16",0,3,23,31,23
"633456",633456,633456,"cassesa01","Sam Cassell",2008,"242",77,43008,"BOS","ATL","HOME","4","4:45",0,3,25,95,81
"633460",633460,633460,"cassesa01","Sam Cassell",2008,"242",45,50208,"BOS","ATL","AWAY","2","11:44",0,3,27,32,20
"633462",633462,633462,"cassesa01","Sam Cassell",2008,"237",61,50208,"BOS","ATL","AWAY","2","10:07",0,3,26,34,24
"633465",633465,633465,"cassesa01","Sam Cassell",2008,"228",31,50208,"BOS","ATL","AWAY","4","7:59",0,3,27,89,88
"633472",633472,633472,"cassesa01","Sam Cassell",2008,"272",141,50608,"BOS","CLE","HOME","4","10:01",1,3,24,59,55
"633474",633474,633474,"cassesa01","Sam Cassell",2008,"275",145,50608,"BOS","CLE","HOME","4","7:55",1,3,24,64,60
"633485",633485,633485,"cassesa01","Sam Cassell",2008,"81",17,50808,"BOS","CLE","HOME","4","8:45",0,3,23,80,56
"633498",633498,633498,"cassesa01","Sam Cassell",2008,"283",155,51208,"BOS","CLE","AWAY","4","7:10",0,3,25,71,76
"633500",633500,633500,"cassesa01","Sam Cassell",2008,"60",7,51408,"BOS","CLE","HOME","2","9:33",0,3,23,20,27
"633505",633505,633505,"cassesa01","Sam Cassell",2008,"264",92,52408,"BOS","DET","AWAY","1","00:14.8",1,3,26,25,17
"633508",633508,633508,"cassesa01","Sam Cassell",2008,"201",26,52608,"BOS","DET","AWAY","2","8:18",0,3,26,19,31
"633522",633522,633522,"cassesa01","Sam Cassell",2008,"252",99,60508,"BOS","LAL","HOME","4","9:18",0,3,25,83,78
"633525",633525,633525,"cassesa01","Sam Cassell",2008,"247",91,60808,"BOS","LAL","HOME","2","6:13",0,3,25,38,32
"633530",633530,633530,"cassesa01","Sam Cassell",2008,"264",105,61208,"BOS","LAL","AWAY","2","5:36",0,3,25,21,45
"633534",633534,633534,"cassesa01","Sam Cassell",2008,"292",122,61508,"BOS","LAL","AWAY","3","2:37",0,3,27,70,74
"647661",647661,6851,"chandty01","Tyson Chandler",2006,"251",87,20106,"CHI","NOK","AWAY","2","7:32",0,3,25,31,32
"650220",650220,9410,"chandty01","Tyson Chandler",2012,"122",6,32612,"NYK","MIL","HOME","3","10:17",0,3,24,49,52
"815795",815795,174985,"davisan01","Antonio Davis",2001,"44",2,13101,"TOR","ATL","AWAY","1","00:00.1",0,3,24,28,30
"819240",819240,178430,"davisan01","Antonio Davis",2006,"247",81,113005,"NYK","CHI","HOME","2","00:00.4",0,3,25,50,58
"908312",908312,267502,"divacvl01","Vlade Divac",2001,"274",123,111400,"SAC","ORL","HOME","3","1:59",0,3,25,75,66
"908405",908405,267595,"divacvl01","Vlade Divac",2001,"246",43,121500,"SAC","BOS","AWAY","3","5:29",1,3,28,68,54
"908522",908522,267712,"divacvl01","Vlade Divac",2001,"257",110,11501,"SAC","DAL","AWAY","3","00:04.8",1,3,24,95,76
"909194",909194,268384,"divacvl01","Vlade Divac",2002,"122",5,111801,"SAC","LAL","AWAY","3","5:10",0,3,25,58,50
"909249",909249,268439,"divacvl01","Vlade Divac",2002,"175",13,112601,"SAC","MEM","AWAY","4","4:54",0,3,26,88,85
"909304",909304,268494,"divacvl01","Vlade Divac",2002,"143",15,120401,"SAC","PHI","HOME","1","00:02.9",0,3,24,22,19
"909482",909482,268672,"divacvl01","Vlade Divac",2002,"269",116,20402,"SAC","NJN","AWAY","2","00:02.4",0,3,25,54,57
"909737",909737,268927,"divacvl01","Vlade Divac",2002,"231",72,40702,"SAC","NYK","HOME","3","9:33",1,3,25,76,37
"909782",909782,268972,"divacvl01","Vlade Divac",2002,"50",2,41602,"SAC","GSW","HOME","1","2:30",0,3,24,22,25
"909821",909821,269011,"divacvl01","Vlade Divac",2002,"305",131,42902,"SAC","UTA","AWAY","4","1:29",1,3,28,87,81
"909851",909851,269041,"divacvl01","Vlade Divac",2002,"248",45,50902,"SAC","DAL","AWAY","4","1:28",0,3,28,116,110
"909926",909926,269116,"divacvl01","Vlade Divac",2002,"240",57,53102,"SAC","LAL","AWAY","2","6:16",0,3,26,37,41
"909973",909973,269163,"divacvl01","Vlade Divac",2003,"249",95,110302,"SAC","MIA","AWAY","1","11:19",0,3,25,0,2
"909994",909994,269184,"divacvl01","Vlade Divac",2003,"275",133,110802,"SAC","MEM","HOME","1","00:00.1",0,3,25,35,14
"910016",910016,269206,"divacvl01","Vlade Divac",2003,"283",145,111302,"SAC","GSW","AWAY","3","10:49",1,3,25,68,58
"910216",910216,269406,"divacvl01","Vlade Divac",2003,"229",64,10403,"SAC","DEN","AWAY","2","0:00",0,3,25,46,42
"910237",910237,269427,"divacvl01","Vlade Divac",2003,"44",7,10703,"SAC","MIL","AWAY","3","6:52",0,3,23,66,50
"910304",910304,269494,"divacvl01","Vlade Divac",2003,"226",64,12103,"SAC","NJN","HOME","2","3:57",1,3,25,46,37
"910462",910462,269652,"divacvl01","Vlade Divac",2003,"50",7,30103,"SAC","SAS","AWAY","3","9:49",0,3,23,51,63
"910548",910548,269738,"divacvl01","Vlade Divac",2003,"305",148,33003,"SAC","DET","AWAY","1","3:42",0,3,27,22,17
"911201",911201,270391,"divacvl01","Vlade Divac",2004,"267",133,22704,"SAC","UTA","HOME","4","00:39.9",0,3,24,93,98
"911283",911283,270473,"divacvl01","Vlade Divac",2004,"205",41,32104,"SAC","HOU","HOME","4","0:41",1,3,25,98,93
"939077",939077,298267,"drumman01","Andre Drummond",2014,"267",60,121513,"DET","POR","HOME","4","2:01",0,3,28,97,94
"941281",941281,300471,"drumman01","Andre Drummond",2016,"170",20,21016,"DET","DEN","HOME","1","8:14",0,3,25,9,2
"941772",941772,300962,"drumman01","Andre Drummond",2017,"238",49,111116,"DET","SAS","AWAY","3","8:51",1,3,27,57,54
"942184",942184,301374,"drumman01","Andre Drummond",2017,"274",103,12317,"DET","SAC","HOME","2","0:01",0,3,26,62,65
"942257",942257,301447,"drumman01","Andre Drummond",2017,"268",74,20617,"DET","PHI","HOME","2","3:08",0,3,27,43,42
"943426",943426,302616,"drumman01","Andre Drummond",2018,"299",141,40618,"DET","DAL","HOME","1","10:25",0,3,26,3,0
